file,date,fl_class,label
mdi.fd_M_96m_lev182.20080616_000000_TAI.npz,2008-06-16,,NF
mdi.fd_M_96m_lev182.20080617_000000_TAI.npz,2008-06-17,,NF
mdi.fd_M_96m_lev182.20080618_000000_TAI.npz,2008-06-18,,NF
mdi.fd_M_96m_lev182.20080619_000000_TAI.npz,2008-06-19,,NF
mdi.fd_M_96m_lev182.20080620_000000_TAI.npz,2008-06-20,,NF
mdi.fd_M_96m_lev182.20080621_000000_TAI.npz,2008-06-21,,NF
mdi.fd_M_96m_lev182.20080622_000000_TAI.npz,2008-06-22,,NF
mdi.fd_M_96m_lev182.20080623_000000_TAI.npz,2008-06-23,,NF
mdi.fd_M_96m_lev182.20080624_000000_TAI.npz,2008-06-24,,NF
mdi.fd_M_96m_lev182.20080625_000000_TAI.npz,2008-06-25,,NF
mdi.fd_M_96m_lev182.20080626_000000_TAI.npz,2008-06-26,,NF
mdi.fd_M_96m_lev182.20080627_000000_TAI.npz,2008-06-27,,NF
mdi.fd_M_96m_lev182.20080628_000000_TAI.npz,2008-06-28,,NF
mdi.fd_M_96m_lev182.20080629_000000_TAI.npz,2008-06-29,,NF
mdi.fd_M_96m_lev182.20080630_000000_TAI.npz,2008-06-30,,NF
mdi.fd_M_96m_lev182.20080701_000000_TAI.npz,2008-07-01,,NF
mdi.fd_M_96m_lev182.20080702_000000_TAI.npz,2008-07-02,,NF
mdi.fd_M_96m_lev182.20080703_000000_TAI.npz,2008-07-03,,NF
mdi.fd_M_96m_lev182.20080704_000000_TAI.npz,2008-07-04,,NF
mdi.fd_M_96m_lev182.20080705_000000_TAI.npz,2008-07-05,,NF
mdi.fd_M_96m_lev182.20080706_000000_TAI.npz,2008-07-06,,NF
mdi.fd_M_96m_lev182.20080707_000000_TAI.npz,2008-07-07,,NF
mdi.fd_M_96m_lev182.20080708_000000_TAI.npz,2008-07-08,,NF
mdi.fd_M_96m_lev182.20080709_000000_TAI.npz,2008-07-09,,NF
mdi.fd_M_96m_lev182.20080710_000000_TAI.npz,2008-07-10,,NF
mdi.fd_M_96m_lev182.20080711_000000_TAI.npz,2008-07-11,,NF
mdi.fd_M_96m_lev182.20080712_000000_TAI.npz,2008-07-12,,NF
mdi.fd_M_96m_lev182.20080713_000000_TAI.npz,2008-07-13,,NF
mdi.fd_M_96m_lev182.20080714_000000_TAI.npz,2008-07-14,,NF
mdi.fd_M_96m_lev182.20080715_000000_TAI.npz,2008-07-15,,NF
mdi.fd_M_96m_lev182.20080716_000000_TAI.npz,2008-07-16,,NF
mdi.fd_M_96m_lev182.20080717_000000_TAI.npz,2008-07-17,,NF
mdi.fd_M_96m_lev182.20080718_000000_TAI.npz,2008-07-18,,NF
mdi.fd_M_96m_lev182.20080719_000000_TAI.npz,2008-07-19,,NF
mdi.fd_M_96m_lev182.20080720_000000_TAI.npz,2008-07-20,,NF
mdi.fd_M_96m_lev182.20080721_000000_TAI.npz,2008-07-21,,NF
mdi.fd_M_96m_lev182.20080722_000000_TAI.npz,2008-07-22,,NF
mdi.fd_M_96m_lev182.20080723_000000_TAI.npz,2008-07-23,,NF
mdi.fd_M_96m_lev182.20080724_000000_TAI.npz,2008-07-24,,NF
mdi.fd_M_96m_lev182.20080725_000000_TAI.npz,2008-07-25,,NF
mdi.fd_M_96m_lev182.20080726_000000_TAI.npz,2008-07-26,,NF
mdi.fd_M_96m_lev182.20080727_000000_TAI.npz,2008-07-27,,NF
mdi.fd_M_96m_lev182.20080728_000000_TAI.npz,2008-07-28,,NF
mdi.fd_M_96m_lev182.20080729_000000_TAI.npz,2008-07-29,,NF
mdi.fd_M_96m_lev182.20080730_000000_TAI.npz,2008-07-30,,NF
mdi.fd_M_96m_lev182.20080731_000000_TAI.npz,2008-07-31,,NF
mdi.fd_M_96m_lev182.20080801_000000_TAI.npz,2008-08-01,,NF
mdi.fd_M_96m_lev182.20080802_000000_TAI.npz,2008-08-02,,NF
mdi.fd_M_96m_lev182.20080803_000000_TAI.npz,2008-08-03,,NF
mdi.fd_M_96m_lev182.20080804_000000_TAI.npz,2008-08-04,,NF
mdi.fd_M_96m_lev182.20080806_000000_TAI.npz,2008-08-06,,NF
mdi.fd_M_96m_lev182.20080807_000000_TAI.npz,2008-08-07,,NF
mdi.fd_M_96m_lev182.20080808_000000_TAI.npz,2008-08-08,,NF
mdi.fd_M_96m_lev182.20080809_000000_TAI.npz,2008-08-09,,NF
mdi.fd_M_96m_lev182.20080810_000000_TAI.npz,2008-08-10,,NF
mdi.fd_M_96m_lev182.20080811_000000_TAI.npz,2008-08-11,,NF
mdi.fd_M_96m_lev182.20080812_000000_TAI.npz,2008-08-12,,NF
mdi.fd_M_96m_lev182.20080815_000000_TAI.npz,2008-08-15,,NF
mdi.fd_M_96m_lev182.20080818_000000_TAI.npz,2008-08-18,,NF
mdi.fd_M_96m_lev182.20080820_000000_TAI.npz,2008-08-20,,NF
mdi.fd_M_96m_lev182.20080821_000000_TAI.npz,2008-08-21,,NF
mdi.fd_M_96m_lev182.20080822_000000_TAI.npz,2008-08-22,,NF
mdi.fd_M_96m_lev182.20080823_000000_TAI.npz,2008-08-23,,NF
mdi.fd_M_96m_lev182.20080824_000000_TAI.npz,2008-08-24,,NF
mdi.fd_M_96m_lev182.20080825_000000_TAI.npz,2008-08-25,,NF
mdi.fd_M_96m_lev182.20080826_000000_TAI.npz,2008-08-26,,NF
mdi.fd_M_96m_lev182.20080827_000000_TAI.npz,2008-08-27,,NF
mdi.fd_M_96m_lev182.20080828_000000_TAI.npz,2008-08-28,,NF
mdi.fd_M_96m_lev182.20080829_000000_TAI.npz,2008-08-29,,NF
mdi.fd_M_96m_lev182.20080830_000000_TAI.npz,2008-08-30,,NF
mdi.fd_M_96m_lev182.20080831_000000_TAI.npz,2008-08-31,,NF
mdi.fd_M_96m_lev182.20080901_000000_TAI.npz,2008-09-01,,NF
mdi.fd_M_96m_lev182.20080902_000000_TAI.npz,2008-09-02,,NF
mdi.fd_M_96m_lev182.20080903_000000_TAI.npz,2008-09-03,,NF
mdi.fd_M_96m_lev182.20080904_000000_TAI.npz,2008-09-04,,NF
mdi.fd_M_96m_lev182.20080905_000000_TAI.npz,2008-09-05,,NF
mdi.fd_M_96m_lev182.20080906_000000_TAI.npz,2008-09-06,,NF
mdi.fd_M_96m_lev182.20080907_000000_TAI.npz,2008-09-07,,NF
mdi.fd_M_96m_lev182.20080908_000000_TAI.npz,2008-09-08,,NF
mdi.fd_M_96m_lev182.20080909_000000_TAI.npz,2008-09-09,,NF
mdi.fd_M_96m_lev182.20080910_000000_TAI.npz,2008-09-10,,NF
mdi.fd_M_96m_lev182.20080911_000000_TAI.npz,2008-09-11,,NF
mdi.fd_M_96m_lev182.20080912_000000_TAI.npz,2008-09-12,,NF
mdi.fd_M_96m_lev182.20080913_000000_TAI.npz,2008-09-13,,NF
mdi.fd_M_96m_lev182.20080914_000000_TAI.npz,2008-09-14,,NF
mdi.fd_M_96m_lev182.20080915_000000_TAI.npz,2008-09-15,,NF
mdi.fd_M_96m_lev182.20080916_000000_TAI.npz,2008-09-16,,NF
mdi.fd_M_96m_lev182.20080917_000000_TAI.npz,2008-09-17,,NF
mdi.fd_M_96m_lev182.20080918_000000_TAI.npz,2008-09-18,,NF
mdi.fd_M_96m_lev182.20080919_000000_TAI.npz,2008-09-19,,NF
mdi.fd_M_96m_lev182.20080920_000000_TAI.npz,2008-09-20,,NF
mdi.fd_M_96m_lev182.20080921_000000_TAI.npz,2008-09-21,,NF
mdi.fd_M_96m_lev182.20080922_000000_TAI.npz,2008-09-22,,NF
mdi.fd_M_96m_lev182.20080923_000000_TAI.npz,2008-09-23,,NF
mdi.fd_M_96m_lev182.20080924_000000_TAI.npz,2008-09-24,,NF
mdi.fd_M_96m_lev182.20080925_000000_TAI.npz,2008-09-25,,NF
mdi.fd_M_96m_lev182.20080926_000000_TAI.npz,2008-09-26,,NF
mdi.fd_M_96m_lev182.20080927_000000_TAI.npz,2008-09-27,,NF
mdi.fd_M_96m_lev182.20080928_000000_TAI.npz,2008-09-28,,NF
mdi.fd_M_96m_lev182.20080929_000000_TAI.npz,2008-09-29,,NF
mdi.fd_M_96m_lev182.20080930_000000_TAI.npz,2008-09-30,,NF
mdi.fd_M_96m_lev182.20090101_000000_TAI.npz,2009-01-01,,NF
mdi.fd_M_96m_lev182.20090102_000000_TAI.npz,2009-01-02,,NF
mdi.fd_M_96m_lev182.20090103_000000_TAI.npz,2009-01-03,,NF
mdi.fd_M_96m_lev182.20090104_000000_TAI.npz,2009-01-04,,NF
mdi.fd_M_96m_lev182.20090105_000000_TAI.npz,2009-01-05,,NF
mdi.fd_M_96m_lev182.20090106_000000_TAI.npz,2009-01-06,,NF
mdi.fd_M_96m_lev182.20090107_000000_TAI.npz,2009-01-07,,NF
mdi.fd_M_96m_lev182.20090108_000000_TAI.npz,2009-01-08,,NF
mdi.fd_M_96m_lev182.20090109_000000_TAI.npz,2009-01-09,B4.0,NF
mdi.fd_M_96m_lev182.20090110_000000_TAI.npz,2009-01-10,B1.2,NF
mdi.fd_M_96m_lev182.20090111_000000_TAI.npz,2009-01-11,,NF
mdi.fd_M_96m_lev182.20090112_000000_TAI.npz,2009-01-12,,NF
mdi.fd_M_96m_lev182.20090113_000000_TAI.npz,2009-01-13,,NF
mdi.fd_M_96m_lev182.20090114_000000_TAI.npz,2009-01-14,,NF
mdi.fd_M_96m_lev182.20090115_000000_TAI.npz,2009-01-15,,NF
mdi.fd_M_96m_lev182.20090116_000000_TAI.npz,2009-01-16,,NF
mdi.fd_M_96m_lev182.20090117_000000_TAI.npz,2009-01-17,,NF
mdi.fd_M_96m_lev182.20090118_000000_TAI.npz,2009-01-18,,NF
mdi.fd_M_96m_lev182.20090119_000000_TAI.npz,2009-01-19,,NF
mdi.fd_M_96m_lev182.20090120_000000_TAI.npz,2009-01-20,,NF
mdi.fd_M_96m_lev182.20090121_000000_TAI.npz,2009-01-21,,NF
mdi.fd_M_96m_lev182.20090122_000000_TAI.npz,2009-01-22,,NF
mdi.fd_M_96m_lev182.20090123_000000_TAI.npz,2009-01-23,,NF
mdi.fd_M_96m_lev182.20090124_000000_TAI.npz,2009-01-24,,NF
mdi.fd_M_96m_lev182.20090125_000000_TAI.npz,2009-01-25,,NF
mdi.fd_M_96m_lev182.20090126_000000_TAI.npz,2009-01-26,,NF
mdi.fd_M_96m_lev182.20090127_000000_TAI.npz,2009-01-27,,NF
mdi.fd_M_96m_lev182.20090128_000000_TAI.npz,2009-01-28,,NF
mdi.fd_M_96m_lev182.20090129_000000_TAI.npz,2009-01-29,,NF
mdi.fd_M_96m_lev182.20090130_000000_TAI.npz,2009-01-30,,NF
mdi.fd_M_96m_lev182.20090131_000000_TAI.npz,2009-01-31,,NF
mdi.fd_M_96m_lev182.20090201_000000_TAI.npz,2009-02-01,,NF
mdi.fd_M_96m_lev182.20090202_000000_TAI.npz,2009-02-02,,NF
mdi.fd_M_96m_lev182.20090204_000000_TAI.npz,2009-02-04,,NF
mdi.fd_M_96m_lev182.20090205_000000_TAI.npz,2009-02-05,,NF
mdi.fd_M_96m_lev182.20090206_000000_TAI.npz,2009-02-06,,NF
mdi.fd_M_96m_lev182.20090208_000000_TAI.npz,2009-02-08,,NF
mdi.fd_M_96m_lev182.20090209_000000_TAI.npz,2009-02-09,,NF
mdi.fd_M_96m_lev182.20090212_000000_TAI.npz,2009-02-12,B4.1,NF
mdi.fd_M_96m_lev182.20090213_000000_TAI.npz,2009-02-13,B2.3,NF
mdi.fd_M_96m_lev182.20090217_000000_TAI.npz,2009-02-17,,NF
mdi.fd_M_96m_lev182.20090222_000000_TAI.npz,2009-02-22,,NF
mdi.fd_M_96m_lev182.20090223_000000_TAI.npz,2009-02-23,,NF
mdi.fd_M_96m_lev182.20090224_000000_TAI.npz,2009-02-24,,NF
mdi.fd_M_96m_lev182.20090225_000000_TAI.npz,2009-02-25,,NF
mdi.fd_M_96m_lev182.20090226_000000_TAI.npz,2009-02-26,,NF
mdi.fd_M_96m_lev182.20090227_000000_TAI.npz,2009-02-27,,NF
mdi.fd_M_96m_lev182.20090228_000000_TAI.npz,2009-02-28,,NF
mdi.fd_M_96m_lev182.20090301_000000_TAI.npz,2009-03-01,,NF
mdi.fd_M_96m_lev182.20090302_000000_TAI.npz,2009-03-02,,NF
mdi.fd_M_96m_lev182.20090303_000000_TAI.npz,2009-03-03,,NF
mdi.fd_M_96m_lev182.20090304_000000_TAI.npz,2009-03-04,,NF
mdi.fd_M_96m_lev182.20090305_000000_TAI.npz,2009-03-05,,NF
mdi.fd_M_96m_lev182.20090306_000000_TAI.npz,2009-03-06,,NF
mdi.fd_M_96m_lev182.20090307_000000_TAI.npz,2009-03-07,,NF
mdi.fd_M_96m_lev182.20090308_000000_TAI.npz,2009-03-08,,NF
mdi.fd_M_96m_lev182.20090309_000000_TAI.npz,2009-03-09,,NF
mdi.fd_M_96m_lev182.20090310_000000_TAI.npz,2009-03-10,,NF
mdi.fd_M_96m_lev182.20090311_000000_TAI.npz,2009-03-11,,NF
mdi.fd_M_96m_lev182.20090312_000000_TAI.npz,2009-03-12,,NF
mdi.fd_M_96m_lev182.20090313_000000_TAI.npz,2009-03-13,,NF
mdi.fd_M_96m_lev182.20090314_000000_TAI.npz,2009-03-14,,NF
mdi.fd_M_96m_lev182.20090315_000000_TAI.npz,2009-03-15,,NF
mdi.fd_M_96m_lev182.20090316_000000_TAI.npz,2009-03-16,,NF
mdi.fd_M_96m_lev182.20090317_000000_TAI.npz,2009-03-17,,NF
mdi.fd_M_96m_lev182.20090318_000000_TAI.npz,2009-03-18,,NF
mdi.fd_M_96m_lev182.20090319_000000_TAI.npz,2009-03-19,,NF
mdi.fd_M_96m_lev182.20090320_000000_TAI.npz,2009-03-20,,NF
mdi.fd_M_96m_lev182.20090321_000000_TAI.npz,2009-03-21,,NF
mdi.fd_M_96m_lev182.20090322_000000_TAI.npz,2009-03-22,,NF
mdi.fd_M_96m_lev182.20090323_000000_TAI.npz,2009-03-23,,NF
mdi.fd_M_96m_lev182.20090324_000000_TAI.npz,2009-03-24,,NF
mdi.fd_M_96m_lev182.20090325_000000_TAI.npz,2009-03-25,,NF
mdi.fd_M_96m_lev182.20090326_000000_TAI.npz,2009-03-26,B3.5,NF
mdi.fd_M_96m_lev182.20090327_000000_TAI.npz,2009-03-27,,NF
mdi.fd_M_96m_lev182.20090328_000000_TAI.npz,2009-03-28,,NF
mdi.fd_M_96m_lev182.20090329_000000_TAI.npz,2009-03-29,,NF
mdi.fd_M_96m_lev182.20090330_000000_TAI.npz,2009-03-30,,NF
mdi.fd_M_96m_lev182.20090331_000000_TAI.npz,2009-03-31,,NF
mdi.fd_M_96m_lev182.20090401_000000_TAI.npz,2009-04-01,,NF
mdi.fd_M_96m_lev182.20090402_000000_TAI.npz,2009-04-02,,NF
mdi.fd_M_96m_lev182.20090403_000000_TAI.npz,2009-04-03,,NF
mdi.fd_M_96m_lev182.20090404_000000_TAI.npz,2009-04-04,,NF
mdi.fd_M_96m_lev182.20090405_000000_TAI.npz,2009-04-05,,NF
mdi.fd_M_96m_lev182.20090406_000000_TAI.npz,2009-04-06,,NF
mdi.fd_M_96m_lev182.20090407_000000_TAI.npz,2009-04-07,,NF
mdi.fd_M_96m_lev182.20090408_000000_TAI.npz,2009-04-08,,NF
mdi.fd_M_96m_lev182.20090409_000000_TAI.npz,2009-04-09,,NF
mdi.fd_M_96m_lev182.20090411_000000_TAI.npz,2009-04-11,,NF
mdi.fd_M_96m_lev182.20090412_000000_TAI.npz,2009-04-12,,NF
mdi.fd_M_96m_lev182.20090413_000000_TAI.npz,2009-04-13,,NF
mdi.fd_M_96m_lev182.20090414_000000_TAI.npz,2009-04-14,,NF
mdi.fd_M_96m_lev182.20090415_000000_TAI.npz,2009-04-15,,NF
mdi.fd_M_96m_lev182.20090416_000000_TAI.npz,2009-04-16,,NF
mdi.fd_M_96m_lev182.20090417_000000_TAI.npz,2009-04-17,,NF
mdi.fd_M_96m_lev182.20090418_000000_TAI.npz,2009-04-18,,NF
mdi.fd_M_96m_lev182.20090419_000000_TAI.npz,2009-04-19,,NF
mdi.fd_M_96m_lev182.20090420_000000_TAI.npz,2009-04-20,,NF
mdi.fd_M_96m_lev182.20090421_000000_TAI.npz,2009-04-21,,NF
mdi.fd_M_96m_lev182.20090422_000000_TAI.npz,2009-04-22,,NF
mdi.fd_M_96m_lev182.20090423_000000_TAI.npz,2009-04-23,,NF
mdi.fd_M_96m_lev182.20090424_000000_TAI.npz,2009-04-24,,NF
mdi.fd_M_96m_lev182.20090425_000000_TAI.npz,2009-04-25,,NF
mdi.fd_M_96m_lev182.20090426_000000_TAI.npz,2009-04-26,,NF
mdi.fd_M_96m_lev182.20090427_000000_TAI.npz,2009-04-27,,NF
mdi.fd_M_96m_lev182.20090428_000000_TAI.npz,2009-04-28,,NF
mdi.fd_M_96m_lev182.20090430_000000_TAI.npz,2009-04-30,,NF
mdi.fd_M_96m_lev182.20090501_000000_TAI.npz,2009-05-01,B2.2,NF
mdi.fd_M_96m_lev182.20090503_000000_TAI.npz,2009-05-03,,NF
mdi.fd_M_96m_lev182.20090505_000000_TAI.npz,2009-05-05,,NF
mdi.fd_M_96m_lev182.20090506_000000_TAI.npz,2009-05-06,,NF
mdi.fd_M_96m_lev182.20090507_000000_TAI.npz,2009-05-07,,NF
mdi.fd_M_96m_lev182.20090508_000000_TAI.npz,2009-05-08,B1.8,NF
mdi.fd_M_96m_lev182.20090509_000000_TAI.npz,2009-05-09,B1.5,NF
mdi.fd_M_96m_lev182.20090510_000000_TAI.npz,2009-05-10,B1.4,NF
mdi.fd_M_96m_lev182.20090511_000000_TAI.npz,2009-05-11,,NF
mdi.fd_M_96m_lev182.20090513_000000_TAI.npz,2009-05-13,,NF
mdi.fd_M_96m_lev182.20090514_000000_TAI.npz,2009-05-14,,NF
mdi.fd_M_96m_lev182.20090515_000000_TAI.npz,2009-05-15,,NF
mdi.fd_M_96m_lev182.20090516_000000_TAI.npz,2009-05-16,,NF
mdi.fd_M_96m_lev182.20090517_000000_TAI.npz,2009-05-17,,NF
mdi.fd_M_96m_lev182.20090518_000000_TAI.npz,2009-05-18,,NF
mdi.fd_M_96m_lev182.20090519_000000_TAI.npz,2009-05-19,,NF
mdi.fd_M_96m_lev182.20090520_000000_TAI.npz,2009-05-20,,NF
mdi.fd_M_96m_lev182.20090521_000000_TAI.npz,2009-05-21,,NF
mdi.fd_M_96m_lev182.20090522_000000_TAI.npz,2009-05-22,,NF
mdi.fd_M_96m_lev182.20090523_000000_TAI.npz,2009-05-23,,NF
mdi.fd_M_96m_lev182.20090524_000000_TAI.npz,2009-05-24,,NF
mdi.fd_M_96m_lev182.20090525_000000_TAI.npz,2009-05-25,,NF
mdi.fd_M_96m_lev182.20090526_000000_TAI.npz,2009-05-26,,NF
mdi.fd_M_96m_lev182.20090528_000000_TAI.npz,2009-05-28,,NF
mdi.fd_M_96m_lev182.20090529_000000_TAI.npz,2009-05-29,,NF
mdi.fd_M_96m_lev182.20090530_000000_TAI.npz,2009-05-30,,NF
mdi.fd_M_96m_lev182.20090531_000000_TAI.npz,2009-05-31,,NF
mdi.fd_M_96m_lev182.20090601_000000_TAI.npz,2009-06-01,B1.1,NF
mdi.fd_M_96m_lev182.20090602_000000_TAI.npz,2009-06-02,B1.1,NF
mdi.fd_M_96m_lev182.20090603_000000_TAI.npz,2009-06-03,B1.5,NF
mdi.fd_M_96m_lev182.20090604_000000_TAI.npz,2009-06-04,,NF
mdi.fd_M_96m_lev182.20090605_000000_TAI.npz,2009-06-05,,NF
mdi.fd_M_96m_lev182.20090606_000000_TAI.npz,2009-06-06,B2.6,NF
mdi.fd_M_96m_lev182.20090607_000000_TAI.npz,2009-06-07,,NF
mdi.fd_M_96m_lev182.20090608_000000_TAI.npz,2009-06-08,,NF
mdi.fd_M_96m_lev182.20090609_000000_TAI.npz,2009-06-09,,NF
mdi.fd_M_96m_lev182.20090610_000000_TAI.npz,2009-06-10,,NF
mdi.fd_M_96m_lev182.20090611_000000_TAI.npz,2009-06-11,,NF
mdi.fd_M_96m_lev182.20090612_000000_TAI.npz,2009-06-12,,NF
mdi.fd_M_96m_lev182.20090613_000000_TAI.npz,2009-06-13,,NF
mdi.fd_M_96m_lev182.20090614_000000_TAI.npz,2009-06-14,,NF
mdi.fd_M_96m_lev182.20090615_000000_TAI.npz,2009-06-15,,NF
mdi.fd_M_96m_lev182.20090616_000000_TAI.npz,2009-06-16,,NF
mdi.fd_M_96m_lev182.20090617_000000_TAI.npz,2009-06-17,,NF
mdi.fd_M_96m_lev182.20090618_000000_TAI.npz,2009-06-18,,NF
mdi.fd_M_96m_lev182.20090619_000000_TAI.npz,2009-06-19,,NF
mdi.fd_M_96m_lev182.20090620_000000_TAI.npz,2009-06-20,,NF
mdi.fd_M_96m_lev182.20090621_000000_TAI.npz,2009-06-21,,NF
mdi.fd_M_96m_lev182.20090622_000000_TAI.npz,2009-06-22,,NF
mdi.fd_M_96m_lev182.20090623_000000_TAI.npz,2009-06-23,,NF
mdi.fd_M_96m_lev182.20090624_000000_TAI.npz,2009-06-24,,NF
mdi.fd_M_96m_lev182.20090625_000000_TAI.npz,2009-06-25,,NF
mdi.fd_M_96m_lev182.20090626_000000_TAI.npz,2009-06-26,,NF
mdi.fd_M_96m_lev182.20090627_000000_TAI.npz,2009-06-27,,NF
mdi.fd_M_96m_lev182.20090628_000000_TAI.npz,2009-06-28,,NF
mdi.fd_M_96m_lev182.20090630_000000_TAI.npz,2009-06-30,,NF
mdi.fd_M_96m_lev182.20090701_000000_TAI.npz,2009-07-01,,NF
mdi.fd_M_96m_lev182.20090702_000000_TAI.npz,2009-07-02,,NF
mdi.fd_M_96m_lev182.20090703_000000_TAI.npz,2009-07-03,B3.2,NF
mdi.fd_M_96m_lev182.20090704_000000_TAI.npz,2009-07-04,B8.3,NF
mdi.fd_M_96m_lev182.20090705_000000_TAI.npz,2009-07-05,C2.7,C
mdi.fd_M_96m_lev182.20090706_000000_TAI.npz,2009-07-06,C1.0,C
mdi.fd_M_96m_lev182.20090707_000000_TAI.npz,2009-07-07,B1.2,NF
mdi.fd_M_96m_lev182.20090708_000000_TAI.npz,2009-07-08,B4.4,NF
mdi.fd_M_96m_lev182.20090709_000000_TAI.npz,2009-07-09,,NF
mdi.fd_M_96m_lev182.20090710_000000_TAI.npz,2009-07-10,,NF
mdi.fd_M_96m_lev182.20090711_000000_TAI.npz,2009-07-11,,NF
mdi.fd_M_96m_lev182.20090712_000000_TAI.npz,2009-07-12,,NF
mdi.fd_M_96m_lev182.20090714_000000_TAI.npz,2009-07-14,,NF
mdi.fd_M_96m_lev182.20090715_000000_TAI.npz,2009-07-15,,NF
mdi.fd_M_96m_lev182.20090716_000000_TAI.npz,2009-07-16,,NF
mdi.fd_M_96m_lev182.20090717_000000_TAI.npz,2009-07-17,,NF
mdi.fd_M_96m_lev182.20090718_000000_TAI.npz,2009-07-18,,NF
mdi.fd_M_96m_lev182.20090719_000000_TAI.npz,2009-07-19,,NF
mdi.fd_M_96m_lev182.20090720_000000_TAI.npz,2009-07-20,,NF
mdi.fd_M_96m_lev182.20090721_000000_TAI.npz,2009-07-21,,NF
mdi.fd_M_96m_lev182.20090722_000000_TAI.npz,2009-07-22,,NF
mdi.fd_M_96m_lev182.20090723_000000_TAI.npz,2009-07-23,,NF
mdi.fd_M_96m_lev182.20090724_000000_TAI.npz,2009-07-24,,NF
mdi.fd_M_96m_lev182.20090725_000000_TAI.npz,2009-07-25,,NF
mdi.fd_M_96m_lev182.20090726_000000_TAI.npz,2009-07-26,,NF
mdi.fd_M_96m_lev182.20090727_000000_TAI.npz,2009-07-27,,NF
mdi.fd_M_96m_lev182.20090728_000000_TAI.npz,2009-07-28,,NF
mdi.fd_M_96m_lev182.20090820_000000_TAI.npz,2009-08-20,,NF
mdi.fd_M_96m_lev182.20090821_000000_TAI.npz,2009-08-21,,NF
mdi.fd_M_96m_lev182.20090822_000000_TAI.npz,2009-08-22,,NF
mdi.fd_M_96m_lev182.20090823_000000_TAI.npz,2009-08-23,,NF
mdi.fd_M_96m_lev182.20090824_000000_TAI.npz,2009-08-24,,NF
mdi.fd_M_96m_lev182.20090825_000000_TAI.npz,2009-08-25,,NF
mdi.fd_M_96m_lev182.20090826_000000_TAI.npz,2009-08-26,,NF
mdi.fd_M_96m_lev182.20090827_000000_TAI.npz,2009-08-27,,NF
mdi.fd_M_96m_lev182.20090828_000000_TAI.npz,2009-08-28,,NF
mdi.fd_M_96m_lev182.20090829_000000_TAI.npz,2009-08-29,,NF
mdi.fd_M_96m_lev182.20090830_000000_TAI.npz,2009-08-30,,NF
mdi.fd_M_96m_lev182.20090831_000000_TAI.npz,2009-08-31,,NF
mdi.fd_M_96m_lev182.20090901_000000_TAI.npz,2009-09-01,,NF
mdi.fd_M_96m_lev182.20090902_000000_TAI.npz,2009-09-02,,NF
mdi.fd_M_96m_lev182.20090903_000000_TAI.npz,2009-09-03,,NF
mdi.fd_M_96m_lev182.20090904_000000_TAI.npz,2009-09-04,,NF
mdi.fd_M_96m_lev182.20090905_000000_TAI.npz,2009-09-05,,NF
mdi.fd_M_96m_lev182.20090906_000000_TAI.npz,2009-09-06,,NF
mdi.fd_M_96m_lev182.20090907_000000_TAI.npz,2009-09-07,,NF
mdi.fd_M_96m_lev182.20090908_000000_TAI.npz,2009-09-08,B2.2,NF
mdi.fd_M_96m_lev182.20090909_000000_TAI.npz,2009-09-09,,NF
mdi.fd_M_96m_lev182.20090910_000000_TAI.npz,2009-09-10,,NF
mdi.fd_M_96m_lev182.20090911_000000_TAI.npz,2009-09-11,,NF
mdi.fd_M_96m_lev182.20090912_000000_TAI.npz,2009-09-12,,NF
mdi.fd_M_96m_lev182.20090913_000000_TAI.npz,2009-09-13,,NF
mdi.fd_M_96m_lev182.20090914_000000_TAI.npz,2009-09-14,,NF
mdi.fd_M_96m_lev182.20090915_000000_TAI.npz,2009-09-15,,NF
mdi.fd_M_96m_lev182.20090916_000000_TAI.npz,2009-09-16,,NF
mdi.fd_M_96m_lev182.20090917_000000_TAI.npz,2009-09-17,,NF
mdi.fd_M_96m_lev182.20090918_000000_TAI.npz,2009-09-18,,NF
mdi.fd_M_96m_lev182.20090919_000000_TAI.npz,2009-09-19,,NF
mdi.fd_M_96m_lev182.20090920_000000_TAI.npz,2009-09-20,,NF
mdi.fd_M_96m_lev182.20090921_000000_TAI.npz,2009-09-21,B1.1,NF
mdi.fd_M_96m_lev182.20090922_000000_TAI.npz,2009-09-22,B4.2,NF
mdi.fd_M_96m_lev182.20090923_000000_TAI.npz,2009-09-23,,NF
mdi.fd_M_96m_lev182.20090924_000000_TAI.npz,2009-09-24,B2.6,NF
mdi.fd_M_96m_lev182.20090925_000000_TAI.npz,2009-09-25,C2.0,C
mdi.fd_M_96m_lev182.20090926_000000_TAI.npz,2009-09-26,,NF
mdi.fd_M_96m_lev182.20090927_000000_TAI.npz,2009-09-27,,NF
mdi.fd_M_96m_lev182.20090929_000000_TAI.npz,2009-09-29,,NF
mdi.fd_M_96m_lev182.20090930_000000_TAI.npz,2009-09-30,,NF
mdi.fd_M_96m_lev182.20100101_000000_TAI.npz,2010-01-01,B2.3,NF
mdi.fd_M_96m_lev182.20100102_000000_TAI.npz,2010-01-02,C3.1,C
mdi.fd_M_96m_lev182.20100103_000000_TAI.npz,2010-01-03,C2.0,C
mdi.fd_M_96m_lev182.20100104_000000_TAI.npz,2010-01-04,C1.3,C
mdi.fd_M_96m_lev182.20100105_000000_TAI.npz,2010-01-05,B1.2,NF
mdi.fd_M_96m_lev182.20100106_000000_TAI.npz,2010-01-06,B5.5,NF
