file,date,fl_class,label
mdi.fd_M_96m_lev182.20071201_000000_TAI.npz,2007-12-01,,NF
mdi.fd_M_96m_lev182.20071202_000000_TAI.npz,2007-12-02,B7.0,NF
mdi.fd_M_96m_lev182.20071203_000000_TAI.npz,2007-12-03,,NF
mdi.fd_M_96m_lev182.20071204_000000_TAI.npz,2007-12-04,,NF
mdi.fd_M_96m_lev182.20071205_000000_TAI.npz,2007-12-05,B1.1,NF
mdi.fd_M_96m_lev182.20071206_000000_TAI.npz,2007-12-06,,NF
mdi.fd_M_96m_lev182.20071207_000000_TAI.npz,2007-12-07,B1.8,NF
mdi.fd_M_96m_lev182.20071208_000000_TAI.npz,2007-12-08,B2.3,NF
mdi.fd_M_96m_lev182.20071209_000000_TAI.npz,2007-12-09,B9.4,NF
mdi.fd_M_96m_lev182.20071210_000000_TAI.npz,2007-12-10,B7.0,NF
mdi.fd_M_96m_lev182.20071211_000000_TAI.npz,2007-12-11,B4.0,NF
mdi.fd_M_96m_lev182.20071212_000000_TAI.npz,2007-12-12,B4.7,NF
mdi.fd_M_96m_lev182.20071213_000000_TAI.npz,2007-12-13,C4.5,C
mdi.fd_M_96m_lev182.20071214_000000_TAI.npz,2007-12-14,C1.1,C
mdi.fd_M_96m_lev182.20071215_000000_TAI.npz,2007-12-15,B3.8,NF
mdi.fd_M_96m_lev182.20071216_000000_TAI.npz,2007-12-16,C1.2,C
mdi.fd_M_96m_lev182.20071217_000000_TAI.npz,2007-12-17,C2.2,C
mdi.fd_M_96m_lev182.20071218_000000_TAI.npz,2007-12-18,C2.1,C
mdi.fd_M_96m_lev182.20071219_000000_TAI.npz,2007-12-19,B5.4,NF
mdi.fd_M_96m_lev182.20071220_000000_TAI.npz,2007-12-20,,NF
mdi.fd_M_96m_lev182.20071221_000000_TAI.npz,2007-12-21,,NF
mdi.fd_M_96m_lev182.20071222_000000_TAI.npz,2007-12-22,,NF
mdi.fd_M_96m_lev182.20071223_000000_TAI.npz,2007-12-23,,NF
mdi.fd_M_96m_lev182.20071224_000000_TAI.npz,2007-12-24,,NF
mdi.fd_M_96m_lev182.20071225_000000_TAI.npz,2007-12-25,,NF
mdi.fd_M_96m_lev182.20071226_000000_TAI.npz,2007-12-26,,NF
mdi.fd_M_96m_lev182.20071227_000000_TAI.npz,2007-12-27,,NF
mdi.fd_M_96m_lev182.20071228_000000_TAI.npz,2007-12-28,,NF
mdi.fd_M_96m_lev182.20071229_000000_TAI.npz,2007-12-29,,NF
mdi.fd_M_96m_lev182.20071230_000000_TAI.npz,2007-12-30,C1.7,C
mdi.fd_M_96m_lev182.20071231_000000_TAI.npz,2007-12-31,C8.3,C
mdi.fd_M_96m_lev182.20080101_000000_TAI.npz,2008-01-01,C1.1,C
mdi.fd_M_96m_lev182.20080102_000000_TAI.npz,2008-01-02,C1.2,C
mdi.fd_M_96m_lev182.20080103_000000_TAI.npz,2008-01-03,,NF
mdi.fd_M_96m_lev182.20080104_000000_TAI.npz,2008-01-04,B1.8,NF
mdi.fd_M_96m_lev182.20080105_000000_TAI.npz,2008-01-05,,NF
mdi.fd_M_96m_lev182.20080106_000000_TAI.npz,2008-01-06,,NF
mdi.fd_M_96m_lev182.20080107_000000_TAI.npz,2008-01-07,C1.4,C
mdi.fd_M_96m_lev182.20080108_000000_TAI.npz,2008-01-08,,NF
mdi.fd_M_96m_lev182.20080109_000000_TAI.npz,2008-01-09,,NF
mdi.fd_M_96m_lev182.20080110_000000_TAI.npz,2008-01-10,,NF
mdi.fd_M_96m_lev182.20080111_000000_TAI.npz,2008-01-11,,NF
mdi.fd_M_96m_lev182.20080112_000000_TAI.npz,2008-01-12,,NF
mdi.fd_M_96m_lev182.20080113_000000_TAI.npz,2008-01-13,,NF
mdi.fd_M_96m_lev182.20080114_000000_TAI.npz,2008-01-14,,NF
mdi.fd_M_96m_lev182.20080115_000000_TAI.npz,2008-01-15,,NF
mdi.fd_M_96m_lev182.20080117_000000_TAI.npz,2008-01-17,,NF
mdi.fd_M_96m_lev182.20080118_000000_TAI.npz,2008-01-18,,NF
mdi.fd_M_96m_lev182.20080119_000000_TAI.npz,2008-01-19,,NF
mdi.fd_M_96m_lev182.20080120_000000_TAI.npz,2008-01-20,,NF
mdi.fd_M_96m_lev182.20080121_000000_TAI.npz,2008-01-21,,NF
mdi.fd_M_96m_lev182.20080122_000000_TAI.npz,2008-01-22,,NF
mdi.fd_M_96m_lev182.20080123_000000_TAI.npz,2008-01-23,,NF
mdi.fd_M_96m_lev182.20080124_000000_TAI.npz,2008-01-24,,NF
mdi.fd_M_96m_lev182.20080125_000000_TAI.npz,2008-01-25,,NF
mdi.fd_M_96m_lev182.20080126_000000_TAI.npz,2008-01-26,,NF
mdi.fd_M_96m_lev182.20080127_000000_TAI.npz,2008-01-27,,NF
mdi.fd_M_96m_lev182.20080128_000000_TAI.npz,2008-01-28,,NF
mdi.fd_M_96m_lev182.20080129_000000_TAI.npz,2008-01-29,B1.2,NF
mdi.fd_M_96m_lev182.20080130_000000_TAI.npz,2008-01-30,A3.0,NF
mdi.fd_M_96m_lev182.20080131_000000_TAI.npz,2008-01-31,,NF
mdi.fd_M_96m_lev182.20080201_000000_TAI.npz,2008-02-01,,NF
mdi.fd_M_96m_lev182.20080202_000000_TAI.npz,2008-02-02,,NF
mdi.fd_M_96m_lev182.20080203_000000_TAI.npz,2008-02-03,,NF
mdi.fd_M_96m_lev182.20080204_000000_TAI.npz,2008-02-04,,NF
mdi.fd_M_96m_lev182.20080205_000000_TAI.npz,2008-02-05,,NF
mdi.fd_M_96m_lev182.20080208_000000_TAI.npz,2008-02-08,,NF
mdi.fd_M_96m_lev182.20080209_000000_TAI.npz,2008-02-09,,NF
mdi.fd_M_96m_lev182.20080210_000000_TAI.npz,2008-02-10,,NF
mdi.fd_M_96m_lev182.20080213_000000_TAI.npz,2008-02-13,,NF
mdi.fd_M_96m_lev182.20080214_000000_TAI.npz,2008-02-14,,NF
mdi.fd_M_96m_lev182.20080215_000000_TAI.npz,2008-02-15,,NF
mdi.fd_M_96m_lev182.20080216_000000_TAI.npz,2008-02-16,,NF
mdi.fd_M_96m_lev182.20080217_000000_TAI.npz,2008-02-17,,NF
mdi.fd_M_96m_lev182.20080221_000000_TAI.npz,2008-02-21,,NF
mdi.fd_M_96m_lev182.20080222_000000_TAI.npz,2008-02-22,,NF
mdi.fd_M_96m_lev182.20080223_000000_TAI.npz,2008-02-23,,NF
mdi.fd_M_96m_lev182.20080226_000000_TAI.npz,2008-02-26,,NF
mdi.fd_M_96m_lev182.20080227_000000_TAI.npz,2008-02-27,,NF
mdi.fd_M_96m_lev182.20080228_000000_TAI.npz,2008-02-28,,NF
mdi.fd_M_96m_lev182.20080229_000000_TAI.npz,2008-02-29,,NF
mdi.fd_M_96m_lev182.20080301_000000_TAI.npz,2008-03-01,,NF
mdi.fd_M_96m_lev182.20080302_000000_TAI.npz,2008-03-02,,NF
mdi.fd_M_96m_lev182.20080303_000000_TAI.npz,2008-03-03,,NF
mdi.fd_M_96m_lev182.20080304_000000_TAI.npz,2008-03-04,,NF
mdi.fd_M_96m_lev182.20080305_000000_TAI.npz,2008-03-05,,NF
mdi.fd_M_96m_lev182.20080306_000000_TAI.npz,2008-03-06,,NF
mdi.fd_M_96m_lev182.20080307_000000_TAI.npz,2008-03-07,,NF
mdi.fd_M_96m_lev182.20080308_000000_TAI.npz,2008-03-08,,NF
mdi.fd_M_96m_lev182.20080309_000000_TAI.npz,2008-03-09,,NF
mdi.fd_M_96m_lev182.20080310_000000_TAI.npz,2008-03-10,,NF
mdi.fd_M_96m_lev182.20080311_000000_TAI.npz,2008-03-11,B5.9,NF
mdi.fd_M_96m_lev182.20080312_000000_TAI.npz,2008-03-12,,NF
mdi.fd_M_96m_lev182.20080313_000000_TAI.npz,2008-03-13,,NF
mdi.fd_M_96m_lev182.20080314_000000_TAI.npz,2008-03-14,,NF
mdi.fd_M_96m_lev182.20080315_000000_TAI.npz,2008-03-15,,NF
mdi.fd_M_96m_lev182.20080316_000000_TAI.npz,2008-03-16,,NF
mdi.fd_M_96m_lev182.20080317_000000_TAI.npz,2008-03-17,,NF
mdi.fd_M_96m_lev182.20080318_000000_TAI.npz,2008-03-18,,NF
mdi.fd_M_96m_lev182.20080319_000000_TAI.npz,2008-03-19,,NF
mdi.fd_M_96m_lev182.20080320_000000_TAI.npz,2008-03-20,,NF
mdi.fd_M_96m_lev182.20080321_000000_TAI.npz,2008-03-21,,NF
mdi.fd_M_96m_lev182.20080322_000000_TAI.npz,2008-03-22,,NF
mdi.fd_M_96m_lev182.20080323_000000_TAI.npz,2008-03-23,,NF
mdi.fd_M_96m_lev182.20080324_000000_TAI.npz,2008-03-24,B5.1,NF
mdi.fd_M_96m_lev182.20080325_000000_TAI.npz,2008-03-25,M1.7,M
mdi.fd_M_96m_lev182.20080326_000000_TAI.npz,2008-03-26,B7.6,NF
mdi.fd_M_96m_lev182.20080327_000000_TAI.npz,2008-03-27,B4.8,NF
mdi.fd_M_96m_lev182.20080328_000000_TAI.npz,2008-03-28,B1.6,NF
mdi.fd_M_96m_lev182.20080329_000000_TAI.npz,2008-03-29,B3.1,NF
mdi.fd_M_96m_lev182.20080330_000000_TAI.npz,2008-03-30,B1.4,NF
mdi.fd_M_96m_lev182.20080331_000000_TAI.npz,2008-03-31,B2.4,NF
mdi.fd_M_96m_lev182.20080701_000000_TAI.npz,2008-07-01,,NF
mdi.fd_M_96m_lev182.20080702_000000_TAI.npz,2008-07-02,,NF
mdi.fd_M_96m_lev182.20080703_000000_TAI.npz,2008-07-03,,NF
mdi.fd_M_96m_lev182.20080704_000000_TAI.npz,2008-07-04,,NF
mdi.fd_M_96m_lev182.20080705_000000_TAI.npz,2008-07-05,,NF
mdi.fd_M_96m_lev182.20080706_000000_TAI.npz,2008-07-06,,NF
mdi.fd_M_96m_lev182.20080707_000000_TAI.npz,2008-07-07,,NF
mdi.fd_M_96m_lev182.20080708_000000_TAI.npz,2008-07-08,,NF
mdi.fd_M_96m_lev182.20080709_000000_TAI.npz,2008-07-09,,NF
mdi.fd_M_96m_lev182.20080710_000000_TAI.npz,2008-07-10,,NF
mdi.fd_M_96m_lev182.20080711_000000_TAI.npz,2008-07-11,,NF
mdi.fd_M_96m_lev182.20080712_000000_TAI.npz,2008-07-12,,NF
mdi.fd_M_96m_lev182.20080713_000000_TAI.npz,2008-07-13,,NF
mdi.fd_M_96m_lev182.20080714_000000_TAI.npz,2008-07-14,,NF
mdi.fd_M_96m_lev182.20080715_000000_TAI.npz,2008-07-15,,NF
mdi.fd_M_96m_lev182.20080716_000000_TAI.npz,2008-07-16,,NF
mdi.fd_M_96m_lev182.20080717_000000_TAI.npz,2008-07-17,,NF
mdi.fd_M_96m_lev182.20080718_000000_TAI.npz,2008-07-18,,NF
mdi.fd_M_96m_lev182.20080719_000000_TAI.npz,2008-07-19,,NF
mdi.fd_M_96m_lev182.20080720_000000_TAI.npz,2008-07-20,,NF
mdi.fd_M_96m_lev182.20080721_000000_TAI.npz,2008-07-21,,NF
mdi.fd_M_96m_lev182.20080722_000000_TAI.npz,2008-07-22,,NF
mdi.fd_M_96m_lev182.20080723_000000_TAI.npz,2008-07-23,,NF
mdi.fd_M_96m_lev182.20080724_000000_TAI.npz,2008-07-24,,NF
mdi.fd_M_96m_lev182.20080725_000000_TAI.npz,2008-07-25,,NF
mdi.fd_M_96m_lev182.20080726_000000_TAI.npz,2008-07-26,,NF
mdi.fd_M_96m_lev182.20080727_000000_TAI.npz,2008-07-27,,NF
mdi.fd_M_96m_lev182.20080728_000000_TAI.npz,2008-07-28,,NF
mdi.fd_M_96m_lev182.20080729_000000_TAI.npz,2008-07-29,,NF
mdi.fd_M_96m_lev182.20080730_000000_TAI.npz,2008-07-30,,NF
mdi.fd_M_96m_lev182.20080731_000000_TAI.npz,2008-07-31,,NF
mdi.fd_M_96m_lev182.20080801_000000_TAI.npz,2008-08-01,,NF
mdi.fd_M_96m_lev182.20080802_000000_TAI.npz,2008-08-02,,NF
mdi.fd_M_96m_lev182.20080803_000000_TAI.npz,2008-08-03,,NF
mdi.fd_M_96m_lev182.20080804_000000_TAI.npz,2008-08-04,,NF
mdi.fd_M_96m_lev182.20080806_000000_TAI.npz,2008-08-06,,NF
mdi.fd_M_96m_lev182.20080807_000000_TAI.npz,2008-08-07,,NF
mdi.fd_M_96m_lev182.20080808_000000_TAI.npz,2008-08-08,,NF
mdi.fd_M_96m_lev182.20080809_000000_TAI.npz,2008-08-09,,NF
mdi.fd_M_96m_lev182.20080810_000000_TAI.npz,2008-08-10,,NF
mdi.fd_M_96m_lev182.20080811_000000_TAI.npz,2008-08-11,,NF
mdi.fd_M_96m_lev182.20080812_000000_TAI.npz,2008-08-12,,NF
mdi.fd_M_96m_lev182.20080815_000000_TAI.npz,2008-08-15,,NF
mdi.fd_M_96m_lev182.20080818_000000_TAI.npz,2008-08-18,,NF
mdi.fd_M_96m_lev182.20080820_000000_TAI.npz,2008-08-20,,NF
mdi.fd_M_96m_lev182.20080821_000000_TAI.npz,2008-08-21,,NF
mdi.fd_M_96m_lev182.20080822_000000_TAI.npz,2008-08-22,,NF
mdi.fd_M_96m_lev182.20080823_000000_TAI.npz,2008-08-23,,NF
mdi.fd_M_96m_lev182.20080824_000000_TAI.npz,2008-08-24,,NF
mdi.fd_M_96m_lev182.20080825_000000_TAI.npz,2008-08-25,,NF
mdi.fd_M_96m_lev182.20080826_000000_TAI.npz,2008-08-26,,NF
mdi.fd_M_96m_lev182.20080827_000000_TAI.npz,2008-08-27,,NF
mdi.fd_M_96m_lev182.20080828_000000_TAI.npz,2008-08-28,,NF
mdi.fd_M_96m_lev182.20080829_000000_TAI.npz,2008-08-29,,NF
mdi.fd_M_96m_lev182.20080830_000000_TAI.npz,2008-08-30,,NF
mdi.fd_M_96m_lev182.20080831_000000_TAI.npz,2008-08-31,,NF
mdi.fd_M_96m_lev182.20080901_000000_TAI.npz,2008-09-01,,NF
mdi.fd_M_96m_lev182.20080902_000000_TAI.npz,2008-09-02,,NF
mdi.fd_M_96m_lev182.20080903_000000_TAI.npz,2008-09-03,,NF
mdi.fd_M_96m_lev182.20080904_000000_TAI.npz,2008-09-04,,NF
mdi.fd_M_96m_lev182.20080905_000000_TAI.npz,2008-09-05,,NF
mdi.fd_M_96m_lev182.20080906_000000_TAI.npz,2008-09-06,,NF
mdi.fd_M_96m_lev182.20080907_000000_TAI.npz,2008-09-07,,NF
mdi.fd_M_96m_lev182.20080908_000000_TAI.npz,2008-09-08,,NF
mdi.fd_M_96m_lev182.20080909_000000_TAI.npz,2008-09-09,,NF
mdi.fd_M_96m_lev182.20080910_000000_TAI.npz,2008-09-10,,NF
mdi.fd_M_96m_lev182.20080911_000000_TAI.npz,2008-09-11,,NF
mdi.fd_M_96m_lev182.20080912_000000_TAI.npz,2008-09-12,,NF
mdi.fd_M_96m_lev182.20080913_000000_TAI.npz,2008-09-13,,NF
mdi.fd_M_96m_lev182.20080914_000000_TAI.npz,2008-09-14,,NF
mdi.fd_M_96m_lev182.20080915_000000_TAI.npz,2008-09-15,,NF
mdi.fd_M_96m_lev182.20080916_000000_TAI.npz,2008-09-16,,NF
mdi.fd_M_96m_lev182.20080917_000000_TAI.npz,2008-09-17,,NF
mdi.fd_M_96m_lev182.20080918_000000_TAI.npz,2008-09-18,,NF
mdi.fd_M_96m_lev182.20080919_000000_TAI.npz,2008-09-19,,NF
mdi.fd_M_96m_lev182.20080920_000000_TAI.npz,2008-09-20,,NF
mdi.fd_M_96m_lev182.20080921_000000_TAI.npz,2008-09-21,,NF
mdi.fd_M_96m_lev182.20080922_000000_TAI.npz,2008-09-22,,NF
mdi.fd_M_96m_lev182.20080923_000000_TAI.npz,2008-09-23,,NF
mdi.fd_M_96m_lev182.20080924_000000_TAI.npz,2008-09-24,,NF
mdi.fd_M_96m_lev182.20080925_000000_TAI.npz,2008-09-25,,NF
mdi.fd_M_96m_lev182.20080926_000000_TAI.npz,2008-09-26,,NF
mdi.fd_M_96m_lev182.20080927_000000_TAI.npz,2008-09-27,,NF
mdi.fd_M_96m_lev182.20080928_000000_TAI.npz,2008-09-28,,NF
mdi.fd_M_96m_lev182.20080929_000000_TAI.npz,2008-09-29,,NF
mdi.fd_M_96m_lev182.20080930_000000_TAI.npz,2008-09-30,,NF
mdi.fd_M_96m_lev182.20081001_000000_TAI.npz,2008-10-01,,NF
mdi.fd_M_96m_lev182.20081002_000000_TAI.npz,2008-10-02,,NF
mdi.fd_M_96m_lev182.20081003_000000_TAI.npz,2008-10-03,,NF
mdi.fd_M_96m_lev182.20081004_000000_TAI.npz,2008-10-04,,NF
mdi.fd_M_96m_lev182.20081005_000000_TAI.npz,2008-10-05,,NF
mdi.fd_M_96m_lev182.20081006_000000_TAI.npz,2008-10-06,,NF
mdi.fd_M_96m_lev182.20081007_000000_TAI.npz,2008-10-07,,NF
mdi.fd_M_96m_lev182.20081008_000000_TAI.npz,2008-10-08,,NF
mdi.fd_M_96m_lev182.20081009_000000_TAI.npz,2008-10-09,,NF
mdi.fd_M_96m_lev182.20081010_000000_TAI.npz,2008-10-10,,NF
mdi.fd_M_96m_lev182.20081011_000000_TAI.npz,2008-10-11,,NF
mdi.fd_M_96m_lev182.20081012_000000_TAI.npz,2008-10-12,,NF
mdi.fd_M_96m_lev182.20081013_000000_TAI.npz,2008-10-13,,NF
mdi.fd_M_96m_lev182.20081014_000000_TAI.npz,2008-10-14,,NF
mdi.fd_M_96m_lev182.20081015_000000_TAI.npz,2008-10-15,,NF
mdi.fd_M_96m_lev182.20081016_000000_TAI.npz,2008-10-16,,NF
mdi.fd_M_96m_lev182.20081017_000000_TAI.npz,2008-10-17,,NF
mdi.fd_M_96m_lev182.20081018_000000_TAI.npz,2008-10-18,A9.3,NF
mdi.fd_M_96m_lev182.20081019_000000_TAI.npz,2008-10-19,,NF
mdi.fd_M_96m_lev182.20081020_000000_TAI.npz,2008-10-20,,NF
mdi.fd_M_96m_lev182.20081021_000000_TAI.npz,2008-10-21,,NF
mdi.fd_M_96m_lev182.20081022_000000_TAI.npz,2008-10-22,,NF
mdi.fd_M_96m_lev182.20081023_000000_TAI.npz,2008-10-23,,NF
mdi.fd_M_96m_lev182.20081024_000000_TAI.npz,2008-10-24,,NF
mdi.fd_M_96m_lev182.20081025_000000_TAI.npz,2008-10-25,,NF
mdi.fd_M_96m_lev182.20081026_000000_TAI.npz,2008-10-26,,NF
mdi.fd_M_96m_lev182.20081027_000000_TAI.npz,2008-10-27,,NF
mdi.fd_M_96m_lev182.20081028_000000_TAI.npz,2008-10-28,,NF
mdi.fd_M_96m_lev182.20081029_000000_TAI.npz,2008-10-29,,NF
mdi.fd_M_96m_lev182.20081030_000000_TAI.npz,2008-10-30,,NF
mdi.fd_M_96m_lev182.20081031_000000_TAI.npz,2008-10-31,,NF
mdi.fd_M_96m_lev182.20081101_000000_TAI.npz,2008-11-01,,NF
mdi.fd_M_96m_lev182.20081102_000000_TAI.npz,2008-11-02,B7.2,NF
mdi.fd_M_96m_lev182.20081103_000000_TAI.npz,2008-11-03,C1.6,C
mdi.fd_M_96m_lev182.20081105_000000_TAI.npz,2008-11-05,B3.4,NF
mdi.fd_M_96m_lev182.20081106_000000_TAI.npz,2008-11-06,,NF
mdi.fd_M_96m_lev182.20081107_000000_TAI.npz,2008-11-07,,NF
mdi.fd_M_96m_lev182.20081108_000000_TAI.npz,2008-11-08,,NF
mdi.fd_M_96m_lev182.20081112_000000_TAI.npz,2008-11-12,B1.4,NF
mdi.fd_M_96m_lev182.20081118_000000_TAI.npz,2008-11-18,,NF
mdi.fd_M_96m_lev182.20081119_000000_TAI.npz,2008-11-19,,NF
mdi.fd_M_96m_lev182.20081120_000000_TAI.npz,2008-11-20,,NF
mdi.fd_M_96m_lev182.20081121_000000_TAI.npz,2008-11-21,,NF
mdi.fd_M_96m_lev182.20081122_000000_TAI.npz,2008-11-22,,NF
mdi.fd_M_96m_lev182.20081123_000000_TAI.npz,2008-11-23,,NF
mdi.fd_M_96m_lev182.20081124_000000_TAI.npz,2008-11-24,,NF
mdi.fd_M_96m_lev182.20081125_000000_TAI.npz,2008-11-25,,NF
mdi.fd_M_96m_lev182.20081126_000000_TAI.npz,2008-11-26,,NF
mdi.fd_M_96m_lev182.20081127_000000_TAI.npz,2008-11-27,,NF
mdi.fd_M_96m_lev182.20081128_000000_TAI.npz,2008-11-28,,NF
mdi.fd_M_96m_lev182.20081129_000000_TAI.npz,2008-11-29,,NF
mdi.fd_M_96m_lev182.20081130_000000_TAI.npz,2008-11-30,,NF
mdi.fd_M_96m_lev182.20081201_000000_TAI.npz,2008-12-01,,NF
mdi.fd_M_96m_lev182.20081202_000000_TAI.npz,2008-12-02,,NF
mdi.fd_M_96m_lev182.20081203_000000_TAI.npz,2008-12-03,,NF
mdi.fd_M_96m_lev182.20081204_000000_TAI.npz,2008-12-04,,NF
mdi.fd_M_96m_lev182.20081205_000000_TAI.npz,2008-12-05,,NF
mdi.fd_M_96m_lev182.20081206_000000_TAI.npz,2008-12-06,,NF
mdi.fd_M_96m_lev182.20081207_000000_TAI.npz,2008-12-07,,NF
mdi.fd_M_96m_lev182.20081208_000000_TAI.npz,2008-12-08,,NF
mdi.fd_M_96m_lev182.20081209_000000_TAI.npz,2008-12-09,,NF
mdi.fd_M_96m_lev182.20081210_000000_TAI.npz,2008-12-10,,NF
mdi.fd_M_96m_lev182.20081211_000000_TAI.npz,2008-12-11,C1.4,C
mdi.fd_M_96m_lev182.20081212_000000_TAI.npz,2008-12-12,,NF
mdi.fd_M_96m_lev182.20081213_000000_TAI.npz,2008-12-13,,NF
mdi.fd_M_96m_lev182.20081214_000000_TAI.npz,2008-12-14,,NF
mdi.fd_M_96m_lev182.20081215_000000_TAI.npz,2008-12-15,,NF
mdi.fd_M_96m_lev182.20081216_000000_TAI.npz,2008-12-16,,NF
mdi.fd_M_96m_lev182.20081217_000000_TAI.npz,2008-12-17,,NF
mdi.fd_M_96m_lev182.20081218_000000_TAI.npz,2008-12-18,,NF
mdi.fd_M_96m_lev182.20081219_000000_TAI.npz,2008-12-19,,NF
mdi.fd_M_96m_lev182.20081220_000000_TAI.npz,2008-12-20,,NF
mdi.fd_M_96m_lev182.20081221_000000_TAI.npz,2008-12-21,,NF
mdi.fd_M_96m_lev182.20081222_000000_TAI.npz,2008-12-22,,NF
mdi.fd_M_96m_lev182.20081223_000000_TAI.npz,2008-12-23,,NF
mdi.fd_M_96m_lev182.20081224_000000_TAI.npz,2008-12-24,,NF
mdi.fd_M_96m_lev182.20081225_000000_TAI.npz,2008-12-25,,NF
mdi.fd_M_96m_lev182.20081226_000000_TAI.npz,2008-12-26,,NF
mdi.fd_M_96m_lev182.20081227_000000_TAI.npz,2008-12-27,,NF
mdi.fd_M_96m_lev182.20081228_000000_TAI.npz,2008-12-28,,NF
mdi.fd_M_96m_lev182.20081229_000000_TAI.npz,2008-12-29,,NF
mdi.fd_M_96m_lev182.20081230_000000_TAI.npz,2008-12-30,,NF
mdi.fd_M_96m_lev182.20081231_000000_TAI.npz,2008-12-31,,NF
mdi.fd_M_96m_lev182.20090101_000000_TAI.npz,2009-01-01,,NF
mdi.fd_M_96m_lev182.20090102_000000_TAI.npz,2009-01-02,,NF
mdi.fd_M_96m_lev182.20090103_000000_TAI.npz,2009-01-03,,NF
mdi.fd_M_96m_lev182.20090104_000000_TAI.npz,2009-01-04,,NF
mdi.fd_M_96m_lev182.20090105_000000_TAI.npz,2009-01-05,,NF
mdi.fd_M_96m_lev182.20090106_000000_TAI.npz,2009-01-06,,NF
mdi.fd_M_96m_lev182.20090107_000000_TAI.npz,2009-01-07,,NF
mdi.fd_M_96m_lev182.20090108_000000_TAI.npz,2009-01-08,,NF
mdi.fd_M_96m_lev182.20090109_000000_TAI.npz,2009-01-09,B4.0,NF
mdi.fd_M_96m_lev182.20090110_000000_TAI.npz,2009-01-10,B1.2,NF
mdi.fd_M_96m_lev182.20090111_000000_TAI.npz,2009-01-11,,NF
mdi.fd_M_96m_lev182.20090112_000000_TAI.npz,2009-01-12,,NF
mdi.fd_M_96m_lev182.20090113_000000_TAI.npz,2009-01-13,,NF
mdi.fd_M_96m_lev182.20090114_000000_TAI.npz,2009-01-14,,NF
mdi.fd_M_96m_lev182.20090115_000000_TAI.npz,2009-01-15,,NF
mdi.fd_M_96m_lev182.20090116_000000_TAI.npz,2009-01-16,,NF
mdi.fd_M_96m_lev182.20090117_000000_TAI.npz,2009-01-17,,NF
mdi.fd_M_96m_lev182.20090118_000000_TAI.npz,2009-01-18,,NF
mdi.fd_M_96m_lev182.20090119_000000_TAI.npz,2009-01-19,,NF
mdi.fd_M_96m_lev182.20090120_000000_TAI.npz,2009-01-20,,NF
mdi.fd_M_96m_lev182.20090121_000000_TAI.npz,2009-01-21,,NF
mdi.fd_M_96m_lev182.20090122_000000_TAI.npz,2009-01-22,,NF
mdi.fd_M_96m_lev182.20090123_000000_TAI.npz,2009-01-23,,NF
mdi.fd_M_96m_lev182.20090124_000000_TAI.npz,2009-01-24,,NF
mdi.fd_M_96m_lev182.20090125_000000_TAI.npz,2009-01-25,,NF
mdi.fd_M_96m_lev182.20090126_000000_TAI.npz,2009-01-26,,NF
mdi.fd_M_96m_lev182.20090127_000000_TAI.npz,2009-01-27,,NF
mdi.fd_M_96m_lev182.20090128_000000_TAI.npz,2009-01-28,,NF
mdi.fd_M_96m_lev182.20090129_000000_TAI.npz,2009-01-29,,NF
mdi.fd_M_96m_lev182.20090130_000000_TAI.npz,2009-01-30,,NF
mdi.fd_M_96m_lev182.20090131_000000_TAI.npz,2009-01-31,,NF
mdi.fd_M_96m_lev182.20090201_000000_TAI.npz,2009-02-01,,NF
mdi.fd_M_96m_lev182.20090202_000000_TAI.npz,2009-02-02,,NF
mdi.fd_M_96m_lev182.20090204_000000_TAI.npz,2009-02-04,,NF
mdi.fd_M_96m_lev182.20090205_000000_TAI.npz,2009-02-05,,NF
mdi.fd_M_96m_lev182.20090206_000000_TAI.npz,2009-02-06,,NF
mdi.fd_M_96m_lev182.20090208_000000_TAI.npz,2009-02-08,,NF
mdi.fd_M_96m_lev182.20090209_000000_TAI.npz,2009-02-09,,NF
mdi.fd_M_96m_lev182.20090212_000000_TAI.npz,2009-02-12,B4.1,NF
mdi.fd_M_96m_lev182.20090213_000000_TAI.npz,2009-02-13,B2.3,NF
mdi.fd_M_96m_lev182.20090217_000000_TAI.npz,2009-02-17,,NF
mdi.fd_M_96m_lev182.20090222_000000_TAI.npz,2009-02-22,,NF
mdi.fd_M_96m_lev182.20090223_000000_TAI.npz,2009-02-23,,NF
mdi.fd_M_96m_lev182.20090224_000000_TAI.npz,2009-02-24,,NF
mdi.fd_M_96m_lev182.20090225_000000_TAI.npz,2009-02-25,,NF
mdi.fd_M_96m_lev182.20090226_000000_TAI.npz,2009-02-26,,NF
mdi.fd_M_96m_lev182.20090227_000000_TAI.npz,2009-02-27,,NF
mdi.fd_M_96m_lev182.20090228_000000_TAI.npz,2009-02-28,,NF
mdi.fd_M_96m_lev182.20090301_000000_TAI.npz,2009-03-01,,NF
mdi.fd_M_96m_lev182.20090302_000000_TAI.npz,2009-03-02,,NF
mdi.fd_M_96m_lev182.20090303_000000_TAI.npz,2009-03-03,,NF
mdi.fd_M_96m_lev182.20090304_000000_TAI.npz,2009-03-04,,NF
mdi.fd_M_96m_lev182.20090305_000000_TAI.npz,2009-03-05,,NF
mdi.fd_M_96m_lev182.20090306_000000_TAI.npz,2009-03-06,,NF
mdi.fd_M_96m_lev182.20090307_000000_TAI.npz,2009-03-07,,NF
mdi.fd_M_96m_lev182.20090308_000000_TAI.npz,2009-03-08,,NF
